State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Bajra,66,125
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Dry chillies,58,214
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Gram,49105,48172
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Groundnut,22006,29752
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Horse-gram,205,77
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Jowar,12931,9970
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Linseed,29,11
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Maize,1435,10721
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Moong(Green Gram),16,5
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Onion,381,9063
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Ragi,472,752
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Rice,23142,55587
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Safflower,162,33
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Urad,11,7
Andhra Pradesh,ANANTAPUR,2005,Rabi       ,Wheat,297,175
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Arecanut,268,214
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Banana,303,16231
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Coconut ,836,3358992
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Coriander,2962,900
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Sugarcane,227,20612
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Sunflower,48677,8401
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Sweet potato,23,121
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Tobacco,1,1
Andhra Pradesh,ANANTAPUR,2005,Whole Year ,Turmeric,2,15
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Arhar/Tur,26244,3543
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Bajra,620,189
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Castor seed,899,451
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Cotton(lint),1506,1940
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Dry chillies,1754,5658
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Groundnut,644007,43148
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Horse-gram,1021,182
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Jowar,18043,7813
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Maize,4877,20181
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Moong(Green Gram),788,98
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Onion,869,9423
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Other Kharif pulses,742,135
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Ragi,2035,3696
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Rice,22349,67427
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Small millets,450,48
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Urad,69,26
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Bajra,141,43
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Dry chillies,10,37
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Gram,83533,30739
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Groundnut,18104,18991
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Horse-gram,1779,882
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Jowar,24944,15440
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Linseed,15,4
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Maize,3120,23640
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Moong(Green Gram),139,52
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Onion,167,4075
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Ragi,386,532
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Rice,10846,31974
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Safflower,72,28
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Urad,24,19
Andhra Pradesh,ANANTAPUR,2006,Rabi       ,Wheat,190,50
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Arecanut,217,150
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Banana,289,14141
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Coconut ,790,6404076
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Coriander,1389,385
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Sugarcane,339,30937
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Sunflower,60751,23561
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Sweet potato,25,137
Andhra Pradesh,ANANTAPUR,2006,Whole Year ,Turmeric,1,8
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Arhar/Tur,37000,17000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Bajra,1000,3000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Castor seed,2000,1000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Cotton(lint),3000,2000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Dry chillies,2000,9000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Groundnut,876000,1102000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Jowar,4000,3000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Maize,7000,32000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Moong(Green Gram),1000,
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Onion,2000,38000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Ragi,2000,4000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Rice,30000,95000
Andhra Pradesh,ANANTAPUR,2007,Kharif     ,Sunflower,19000,10000
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Gram,75000,78000
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Groundnut,21000,28000
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Horse-gram,1000,
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Jowar,12000,8000
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Maize,6000,48000
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Rice,14000,37000
Andhra Pradesh,ANANTAPUR,2007,Rabi       ,Sunflower,26000,20000
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Arhar/Tur,34067,13150
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Bajra,743,1011
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Castor seed,886,668
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Cotton(lint),1611,1241
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Dry chillies,1574,5506
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Groundnut,853577,75115
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Horse-gram,295,165
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Jowar,1782,2204
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Maize,6041,20896
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Moong(Green Gram),629,245
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Onion,1376,23531
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Other Kharif pulses,60,30
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Ragi,1460,3678
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Rice,30306,94615
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Small millets,112,88
Andhra Pradesh,ANANTAPUR,2008,Kharif     ,Soyabean,182,248
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Bajra,26,35
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Gram,73055,68379
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Groundnut,16879,24897
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Horse-gram,205,136
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Jowar,12501,6951
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Linseed,14,5
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Maize,3658,32300
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Onion,173,4129
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Ragi,336,630
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Rice,18416,49815
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Safflower,113,44
Andhra Pradesh,ANANTAPUR,2008,Rabi       ,Wheat,164,217
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Arecanut,325,232
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Banana,3603,160939
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Coconut ,786,7141464
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Coriander,3766,1288
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Sugarcane,131,12305
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Sunflower,42268,26305
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Tobacco,99,158
Andhra Pradesh,ANANTAPUR,2008,Whole Year ,Turmeric,4,40
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Arhar/Tur,20269,5919
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Bajra,1722,3167
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Castor seed,1332,663
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Cotton(lint),2063,1226
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Dry chillies,1604,4031
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Groundnut,510874,113925
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Horse-gram,5848,3982
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Jowar,41409,25881
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Maize,8852,43924
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Moong(Green Gram),448,115
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Onion,1663,29811
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Other Kharif pulses,57,17
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Ragi,2420,3780
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Rice,32226,101512
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Small millets,1045,63
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Soyabean,24,20
Andhra Pradesh,ANANTAPUR,2009,Kharif     ,Urad,30,9
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Arhar/Tur,316,92
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Bajra,45,83
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Gram,92936,107248
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Groundnut,19507,28051
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Horse-gram,4935,3420
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Jowar,17721,14283
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Maize,4615,33736
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Moong(Green Gram),8,3
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Onion,230,5665
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Ragi,1122,2458
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Rapeseed &Mustard,8,
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Rice,19428,46899
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Safflower,46,20
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Urad,17,13
Andhra Pradesh,ANANTAPUR,2009,Rabi       ,Wheat,179,97
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Arecanut,356,169
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Banana,5010,265981
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Coconut ,725,4247685
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Coriander,4470,1797
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Sugarcane,112,9968
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Sunflower,55286,33503
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Sweet potato,13,77
Andhra Pradesh,ANANTAPUR,2009,Whole Year ,Tobacco,700,1179
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Arhar/Tur,66013,11156
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Bajra,2010,1465
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Castor seed,4328,3795
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Cotton(lint),4338,2977
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Dry chillies,1968,7307
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Groundnut,814077,446928
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Horse-gram,655,317
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Jowar,2606,2069
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Maize,10726,51174
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Mesta,32,286
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Moong(Green Gram),791,251
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Onion,1620,26924
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Other Kharif pulses,1,
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Ragi,1876,3343
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Rice,34973,102007
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Small millets,371,345
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Soyabean,1682,2866
Andhra Pradesh,ANANTAPUR,2010,Kharif     ,Urad,14,6
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Bajra,5,4
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Gram,94240,73601
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Groundnut,19993,34068
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Horse-gram,1527,860
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Jowar,13274,8296
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Maize,4750,43306
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Moong(Green Gram),83,29
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Onion,306,8233
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Ragi,556,831
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Rice,24828,69394
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Safflower,45,31
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Urad,559,299
Andhra Pradesh,ANANTAPUR,2010,Rabi       ,Wheat,131,171
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Arecanut,409,182
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Banana,4416,223825
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Coriander,5323,3604
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Potato,21,236
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Sugarcane,235,20981
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Sunflower,17615,14072
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Sweet potato,4,51
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Tobacco,174,282
Andhra Pradesh,ANANTAPUR,2010,Whole Year ,Turmeric,13,102
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Arhar/Tur,51728,4293
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Bajra,2614,3307
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Castor seed,30203,1843
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Cotton(lint),19299,12069
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Cowpea(Lobia),846,150
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Dry chillies,4101,10425
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Groundnut,733960,174682
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Horse-gram,1212,645
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Jowar,7190,7535
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Maize,25447,63465
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Mesta,15,117
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Moong(Green Gram),785,504
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Onion,2757,39563
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Other Kharif pulses,3,1
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,other oilseeds,50,1007
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Ragi,1574,2679
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Rice,37720,94531
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Small millets,1092,714
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Soyabean,1656,2676
Andhra Pradesh,ANANTAPUR,2011,Kharif     ,Urad,32,17
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Arhar/Tur,17,1
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Bajra,116,147
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Cowpea(Lobia),15,12
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Dry chillies,64,83
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Gram,68483,38008
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Groundnut,19876,32696
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Horse-gram,986,577
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Jowar,7907,3882
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Maize,6208,48168
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Moong(Green Gram),132,79
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Onion,208,4259
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Ragi,1695,3421
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Rice,10948,25542
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Safflower,84,63
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Small millets,10,7
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Urad,446,313
Andhra Pradesh,ANANTAPUR,2011,Rabi       ,Wheat,75,100
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Arecanut,541,267
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Banana,8000,505176
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Coconut ,895,7165320
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Coriander,2399,1327
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Potato,18,181
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Sugarcane,410,39186
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Sunflower,13277,12094
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Sweet potato,2,26
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Tobacco,140,226
Andhra Pradesh,ANANTAPUR,2011,Whole Year ,Turmeric,321,2645
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Arecanut,558,302
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Arhar/Tur,56586,8035
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Bajra,2176,1456
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Brinjal,451,8211
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Castor seed,24154,9179
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Coriander,2,1
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Cotton(lint),27566,35511
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Cowpea(Lobia),586,36
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Dry chillies,2736,5603
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Grapes,238,7606
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Groundnut,708708,295531
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Horse-gram,848,589
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Jowar,7599,6930
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Lemon,422,3752
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Linseed,7,3
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Maize,22039,63516
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Mango,6276,57601
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Moong(Green Gram),481,266
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Onion,1548,25393
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Papaya,447,17197
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Pome Granet,1279,17671
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Ragi,1589,2336
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Rice,22056,58691
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Sapota,2106,41876
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Small millets,1343,1613
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Soyabean,919,1671
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Sugarcane,76,6954
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Sunflower,6121,5197
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Tobacco,10,14
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Tomato,2552,38561
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Turmeric,65,728
Andhra Pradesh,ANANTAPUR,2012,Kharif     ,Urad,31,29
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Bajra,20,13
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Brinjal,251,4570
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Castor seed,232,88
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Coriander,2606,1631
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Cotton(lint),77,99
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Cowpea(Lobia),81,74
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Dry chillies,70,159
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Gram,89676,77301
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Groundnut,20987,34419
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Horse-gram,1997,1322
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Jowar,5795,3141
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Maize,7070,50098
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Moong(Green Gram),117,79
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Onion,84,1195
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Potato,36,634
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Ragi,823,1227
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Rice,6998,17768
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Safflower,20,33
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Small millets,15,18
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Sunflower,4459,1904
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Sweet potato,7,67
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Tobacco,115,178
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Tomato,1395,31096
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Urad,153,156
Andhra Pradesh,ANANTAPUR,2012,Rabi       ,Wheat,134,151
Andhra Pradesh,ANANTAPUR,2012,Whole Year ,Coconut ,646,5571000
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Arecanut,453,186
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Arhar/Tur,49932,9287
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Bajra,1332,1227
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Brinjal,407,8624
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Cabbage,2,38
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Cashewnut,9,3
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Castor seed,11416,5366
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Cotton(lint),37661,77316
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Cowpea(Lobia),527,253
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Dry chillies,2647,3965
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Grapes,247,5644
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Groundnut,711145,286591
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Horse-gram,2317,1353
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Jowar,14486,9749
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Lemon,391,2003
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Linseed,7,3
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Maize,27087,53226
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Mango,8711,74653
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Moong(Green Gram),481,534
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Onion,1414,31097
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Other Kharif pulses,62,18
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,other oilseeds,13865,9431
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Papaya,230,22418
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Pome Granet,1450,23722
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Ragi,2055,3163
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Rice,28114,59377
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Sapota,2181,20517
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Small millets,935,856
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Soyabean,2401,3866
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Sugarcane,281,26505
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Sunflower,8109,6698
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Tobacco,6,11
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Tomato,2991,88620
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Turmeric,46,567
Andhra Pradesh,ANANTAPUR,2013,Kharif     ,Urad,48,45
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Bajra,17,16
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Brinjal,356,7543
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Cabbage,11,207
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Castor seed,31,15
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Coriander,1971,1234
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Cotton(lint),62,127
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Cowpea(Lobia),32,26
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Dry chillies,27,54
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Gram,85768,68614
Andhra Pradesh,ANANTAPUR,2013,Rabi       ,Groundnut,17303,26335
